id,created_at,score
1500121052126527488,2022-03-05T14:48:24.000Z,10063.9873275
1500124064140173319,2022-03-05T15:00:22.000Z,312.9458425
1500127003671941123,2022-03-05T15:12:03.000Z,5220.6385875
1500146655257051145,2022-03-05T16:30:08.000Z,473.805855
1500154213212512257,2022-03-05T17:00:10.000Z,590.794955
1500159222591463436,2022-03-05T17:20:04.000Z,239.827655
1500161762624221197,2022-03-05T17:30:10.000Z,406.5371225
1500164259464069122,2022-03-05T17:40:05.000Z,693.1604175
1500169272575905793,2022-03-05T18:00:01.000Z,37304.8992625
1500169301298495491,2022-03-05T18:00:07.000Z,470.8811275
1500176866715611142,2022-03-05T18:30:11.000Z,2772.64167
1500184448079474694,2022-03-05T19:00:19.000Z,605.4185925
1500186025854967818,2022-03-05T19:06:35.000Z,719.482965
1500189416156971008,2022-03-05T19:20:03.000Z,821.8484275
1500191978801311751,2022-03-05T19:30:14.000Z,1292.729555
1500193802551803906,2022-03-05T19:37:29.000Z,4416.338525
1500194463553097728,2022-03-05T19:40:07.000Z,892.0418875
1500199513197363200,2022-03-05T20:00:10.000Z,2114.5779825
1500202095236063234,2022-03-05T20:10:26.000Z,2035.61034
1500207045689151501,2022-03-05T20:30:06.000Z,2892.5554975
1500214638239170563,2022-03-05T21:00:17.000Z,195.9567425
1500222189567623169,2022-03-05T21:30:17.000Z,1006.10626
1500224742762205185,2022-03-05T21:40:26.000Z,327.56948
1500229669362171904,2022-03-05T22:00:00.000Z,409.46185
1500233115285041153,2022-03-05T22:13:42.000Z,3878.188665
1500234726296199171,2022-03-05T22:20:06.000Z,239.827655
1500237245957160961,2022-03-05T22:30:07.000Z,2614.706385
1500244834891804675,2022-03-05T23:00:16.000Z,470.8811275
1500252337297833984,2022-03-05T23:30:05.000Z,584.9455
1500258838909435905,2022-03-05T23:55:55.000Z,1292.729555
1500259915478278146,2022-03-06T00:00:11.000Z,254.4512925
1500267445696835587,2022-03-06T00:30:07.000Z,754.579695
1500275012728672257,2022-03-06T01:00:11.000Z,479.65531
1500280043670544385,2022-03-06T01:20:10.000Z,582.0207725
1500282552866775040,2022-03-06T01:30:09.000Z,318.7952975
1500285048112746503,2022-03-06T01:40:04.000Z,386.06403
1500290100953075713,2022-03-06T02:00:08.000Z,380.214575
1500295110654717954,2022-03-06T02:20:03.000Z,274.924385
1500297630945103872,2022-03-06T02:30:04.000Z,617.1175025
1500300159997071365,2022-03-06T02:40:07.000Z,751.6549675
1500305164510666752,2022-03-06T03:00:00.000Z,219.3545625
1500312738760957952,2022-03-06T03:30:06.000Z,225.2040175
1500320304882667520,2022-03-06T04:00:09.000Z,371.4403925
1500327841522753539,2022-03-06T04:30:06.000Z,511.8273125
1500335402846232578,2022-03-06T05:00:09.000Z,786.7516975
1500342931991023616,2022-03-06T05:30:04.000Z,274.924385
1500350502021865474,2022-03-06T06:00:09.000Z,2977.372595
1500358058521804800,2022-03-06T06:30:11.000Z,1064.60081
1500365600094396421,2022-03-06T07:00:09.000Z,628.8164125
1500373140937097216,2022-03-06T07:30:07.000Z,1029.50408
1500380731205373955,2022-03-06T08:00:16.000Z,2819.43731
1500381870571274242,2022-03-06T08:04:48.000Z,409.46185
1500383979916214274,2022-03-06T08:13:11.000Z,845.2462475
1500385322454106113,2022-03-06T08:18:31.000Z,555.698225
1500386547023204353,2022-03-06T08:23:23.000Z,242.7523825
1500387939586555909,2022-03-06T08:28:55.000Z,640.5153225
1500388240674725890,2022-03-06T08:30:07.000Z,2477.2441925
1500389030084632578,2022-03-06T08:33:15.000Z,561.54768
1500391597036478465,2022-03-06T08:43:27.000Z,427.010215
1500394134389104646,2022-03-06T08:53:32.000Z,663.9131425
1500395772344512513,2022-03-06T09:00:02.000Z,470.8811275
1500396756022042624,2022-03-06T09:03:57.000Z,2784.34058
1500403362063335424,2022-03-06T09:30:12.000Z,1778.23432
1500410902302109696,2022-03-06T10:00:10.000Z,839.3967925
1500418436496773120,2022-03-06T10:30:06.000Z,760.42915
1500426019668430848,2022-03-06T11:00:14.000Z,134.537465
1500433529896947715,2022-03-06T11:30:04.000Z,1898.1481475
1500441084543090692,2022-03-06T12:00:06.000Z,424.0854875
